"id","Video Description","Video Create Time","Video Category Type","Video Duration","Video Width","Video Height","Video URL","Video Cover","Video View Count","Video Like Count","Video Comment Count","Video Share Count","Author ID","Author Nickname","Author Username","Author Avatar","Author Bio","Author Verified","Music ID","Music Title","Music Author","Music Cover","Music URL","Music Duration","Video Page URL"
"7418691396657351979","When You Hear SZA on a Song... 🤩🔥 #sza #kaicenat #edit #rnb ","1727298698","120","16","576","1024","https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c004-tx/oofqoBFADgBEzSgHtnDxSmIJ9QIxHfRwHFSEvo/?a=1988&bti=ODszNWYuMDE6&&bt=2151&ft=4KJMyMzm8Zmo0O8K1a4jVw6fdpWrKsd.&mime_type=video_mp4&rc=ZDVmZzNlODc2Nzw1NWdlNEBpanJud3A5cms6dTMzZzczNEAxNjIyYWIvXl8xNTUxMzEtYSNoZi9lMmRjbG5gLS1kMS9zcw%3D%3D&expire=1779174159&l=202605170702232F21F84C12B7C9A5A104&ply_type=2&policy=2&signature=51cf7482fb312f7e6a4ad1b5ee2df37d&tk=tt_chain_token&btag=e000b8000","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/ooAjlIPUNHTjfiLaAGC8fFx6LFiQkgejIIRPok~tplv-tiktokx-origin.image?dr=9636&x-expires=1779174000&x-signature=vWRqDSjjkDFtPzr69sKKH9y5%2B3g%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","903500","105500","209","2074","7306241055479989290","SZA Global","szaglobal","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/66cdd1e8e20ad93c6f063ce8dd2a40ba~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=a598c8d1&x-expires=1779174000&x-signature=3bqms9nLW9PGB2bPjALl%2Bvq5%2BBs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","Not Available","Not Available","6741241695402199041","All The Stars - From ""Black Panther: The Album""","Kendrick Lamar & SZA","https://p16-common.tiktokcdn-us.com/tos-alisg-v-2774/owfyA6GBHmQfIgEU986F7tdDBiAANIZooyQCAB~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9584&t=4d5b0474&ps=933b5bde&shp=08d74b56&shcp=81f88b70&idc=useast5","https://sf19.tiktokcdn-us.com/obj/tos-alisg-ve-2774/os6qEBCFEQ8tJZdg8TtNNpYHJSeBDfYBQk5mIo","60","https://www.tiktok.com/@szaglobal/video/7418691396657351979"
"7418309462810922286","This Snooze by SZA Sound... 😩😇 #sza #sound #rnb #sostour ","1727209772","101","29","576","1024","https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/o0mzSpzTPBTIyAFRzDwEeTWQH8EogYfXCEIDEY/?a=1988&bti=ODszNWYuMDE6&&bt=2191&ft=4KJMyMzm8Zmo0O8K1a4jVw6fdpWrKsd.&mime_type=video_mp4&rc=Ozc3aTplZDQ3NmU6ZTtnM0BpM202eXM5cjZsdTMzZzczNEAuLjQuLjJiXi8xMmE0YzA1YSNgLWloMmRzL21gLS1kMS9zcw%3D%3D&expire=1779174172&l=202605170702232F21F84C12B7C9A5A104&ply_type=2&policy=2&signature=da530a99d9b6b70f36636fdbbb965ad0&tk=tt_chain_token&btag=e000b8000","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/oEQGG4AMNfe1JAMCFA8AXPAILQhbKmffOIzbhR~tplv-tiktokx-origin.image?dr=9636&x-expires=1779174000&x-signature=6J9Oemg5pqvQieXUTuWGPlWzT10%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","87200","5575","49","98","7306241055479989290","SZA Global","szaglobal","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/66cdd1e8e20ad93c6f063ce8dd2a40ba~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=a598c8d1&x-expires=1779174000&x-signature=3bqms9nLW9PGB2bPjALl%2Bvq5%2BBs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","Not Available","Not Available","7418309465604213546","SZA Snooze Guitar Cover","SZA Global","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/66cdd1e8e20ad93c6f063ce8dd2a40ba~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=a598c8d1&x-expires=1779174000&x-signature=3bqms9nLW9PGB2bPjALl%2Bvq5%2BBs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","https://v16m.tiktokcdn-us.com/2581883ece0763a69f5d584ad3d0753c/6a09bc7c/video/tos/useast5/tos-useast5-v-27dcd7-tx/oQCAzFiuE8fSDIYAJfqBy6UogSEBDDAEbmppEw/?a=1233&bti=ODszNWYuMDE6&&bt=125&ft=GSDrKInz7Th9nY6GXq8Zmo&mime_type=audio_mpeg&rc=M3U5dG45cmVsdTMzZzU8NEBpM3U5dG45cmVsdTMzZzU8NEBsMWljMmRrL21gLS1kMS9zYSNsMWljMmRrL21gLS1kMS9zcw%3D%3D&vvpl=1&l=202605170702232F21F84C12B7C9A5A104&btag=e000f8000","29","https://www.tiktok.com/@szaglobal/video/7418309462810922286"
"7418065193391082798","SZA's thoughts on A.I. 😳🤖 #sza #edit #rnb #sostour ","1727152905","101","20","576","1024","https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/oMHQIzeyEFAw25gAIjMDkfm1ILhJUpNkWHFfCh/?a=1988&bti=ODszNWYuMDE6&&bt=1977&ft=4KJMyMzm8Zmo0O8K1a4jVw6fdpWrKsd.&mime_type=video_mp4&rc=ZGg0aWZpZTY3OTs4PDs0NkBpajhnM245cjo3dTMzZzczNEAxMGBgXzQ1NmMxNmE0MTVfYSNwaWpwMmRzMm1gLS1kMS9zcw%3D%3D&expire=1779174163&l=202605170702232F21F84C12B7C9A5A104&ply_type=2&policy=2&signature=795ce77792c10aff297c0f7b7443d76d&tk=tt_chain_token&btag=e000b8000","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/28d1efd273fa4e518de2ab1882587e54_1727152907~tplv-tiktokx-origin.image?dr=9636&x-expires=1779174000&x-signature=x%2FD5J64bn9kwDSax5yEo%2FZZ7E7U%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","78700","4760","21","54","7306241055479989290","SZA Global","szaglobal","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/66cdd1e8e20ad93c6f063ce8dd2a40ba~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=a598c8d1&x-expires=1779174000&x-signature=3bqms9nLW9PGB2bPjALl%2Bvq5%2BBs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","Not Available","Not Available","7175026307212789762","Ghost in the Machine","SZA","https://p16-common.tiktokcdn-us.com/tos-alisg-v-2774/oQEdmsAyJdpNqfVDA3DzVwAWoRAtBshAYEAdhJ~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9584&t=4d5b0474&ps=933b5bde&shp=08d74b56&shcp=81f88b70&idc=useast5","https://sf19.tiktokcdn-us.com/obj/tos-alisg-ve-2774/ooebp4PEQ4FRYeC0MdHgctarDerd2zXSJXE3Aw","60","https://www.tiktok.com/@szaglobal/video/7418065193391082798"
"7417572298158329131","SZA Explains Her Name 😳🔥 #sza #edit #rnb #sostour","1727038137","101","20","576","1024","https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/okI9gf5NDDnmFqOERhEBIDQX8BSIF2Ig4fRGJA/?a=1988&bti=ODszNWYuMDE6&&bt=1742&ft=4KJMyMzm8Zmo0xcK1a4jVozmdpWrKsd.&mime_type=video_mp4&rc=Nzo6NWQ0OmQ3ZzVlNDM5OkBpanZ2PHY5cm47dTMzZzczNEA0LTUtLTRjXi8xNGAwMzYvYSNxNWguMmRjMWxgLS1kMS9zcw%3D%3D&expire=1779174170&l=202605170702303C97137912CA99A4CF60&ply_type=2&policy=2&signature=baec2a1ed277513e188730a25697f649&tk=tt_chain_token&btag=e000b0000","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/7ce0b878759d49f0bc4257dd3309b9e6_1727038139~tplv-tiktokx-origin.image?dr=9636&x-expires=1779174000&x-signature=7mtq8lStbxfoyt3HdpVYJ81%2Fs3U%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","3400000","279700","1022","12000","7306241055479989290","SZA Global","szaglobal","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/66cdd1e8e20ad93c6f063ce8dd2a40ba~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=9cb7430a&x-expires=1779174000&x-signature=hRK19ck6XsGqclWkT%2BZ5X2MvqUk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","Not Available","Not Available","6717100899384166402","Supermodel","SZA","https://p16-common.tiktokcdn-us.com/tos-alisg-v-2774/46826020b5e5472ab4fd518f258678fc~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9584&t=4d5b0474&ps=933b5bde&shp=08d74b56&shcp=81f88b70&idc=useast5","https://sf19.tiktokcdn-us.com/obj/tos-alisg-ve-2774/5c6908b4977d4e5994b3e5359cd9c150","60","https://www.tiktok.com/@szaglobal/video/7417572298158329131"
"7417267220885032238","SZA or Kai Cenat? 😂🔥 #sza #kaicenat #edit #rnb ","1726967114","101","14","576","1024","https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/oQVqIPipZHpDjgtvBQBAEad2IlzwbAbCD7iIfW/?a=1988&bti=ODszNWYuMDE6&&bt=1871&ft=4KJMyMzm8Zmo0xcK1a4jVozmdpWrKsd.&mime_type=video_mp4&rc=NWZlZjxoOzRkZTY1ZGVkaUBpajM1a3A5cjRwdTMzZzczNEBeMDUtMDBjXzUxNC8uYi40YSM0aW1mMmRzbmtgLS1kMS9zcw%3D%3D&expire=1779174164&l=202605170702303C97137912CA99A4CF60&ply_type=2&policy=2&signature=853e5d7f3c2620134cce0bd50ffdec94&tk=tt_chain_token&btag=e000b0000","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/b35bde39a24b4792841a2b1b432287cd_1726967116~tplv-tiktokx-origin.image?dr=9636&x-expires=1779174000&x-signature=tADkuaf8GnDaeBQ04Fx5x2tE7ZU%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","69300","5030","59","79","7306241055479989290","SZA Global","szaglobal","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/66cdd1e8e20ad93c6f063ce8dd2a40ba~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=9cb7430a&x-expires=1779174000&x-signature=hRK19ck6XsGqclWkT%2BZ5X2MvqUk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","Not Available","Not Available","7175026306134837249","Snooze","SZA","https://p16-common.tiktokcdn-us.com/tos-alisg-v-2774/oQEdmsAyJdpNqfVDA3DzVwAWoRAtBshAYEAdhJ~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9584&t=4d5b0474&ps=933b5bde&shp=08d74b56&shcp=81f88b70&idc=useast5","https://sf19.tiktokcdn-us.com/obj/tos-alisg-ve-2774/o0JxIoj7ZzBLOV1QgJfJAsyOnWuwBAIdMSNdph","60","https://www.tiktok.com/@szaglobal/video/7417267220885032238"
"7416982199880191275","SZA was a GYMNAST? 😳🤸‍♀️ #sza #edit #simonebiles #rnb","1726900752","101","27","576","1024","https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/o00QEFkZDD17nSVcbQFPgnIERAtfg0JfEJBm5m/?a=1988&bti=ODszNWYuMDE6&&bt=1487&ft=4KJMyMzm8Zmo0xcK1a4jVozmdpWrKsd.&mime_type=video_mp4&rc=ZTk1aDk6Ozo7N2Y7ZWlpNkBpM2xoNnA5cmw5dTMzZzczNEAxMTBfLWBhXi4xMDQ2NC1fYSMxaTNxMmRjZ2tgLS1kMS9zcw%3D%3D&expire=1779174177&l=202605170702303C97137912CA99A4CF60&ply_type=2&policy=2&signature=b6e4d70cb98d307fa244a2e4aa0c5acc&tk=tt_chain_token&btag=e000b0000","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/oYw3qizzzBT8ayk2ABAADgBdiATEpIfIgCM6uI~tplv-tiktokx-origin.image?dr=9636&x-expires=1779174000&x-signature=j7g2MT8jFfK0wtE8nzpIKmZj1Zw%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","340500","41600","46","220","7306241055479989290","SZA Global","szaglobal","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/66cdd1e8e20ad93c6f063ce8dd2a40ba~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=9cb7430a&x-expires=1779174000&x-signature=hRK19ck6XsGqclWkT%2BZ5X2MvqUk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","Not Available","Not Available","7338573348060481538","Saturn","SZA","https://p16-common.tiktokcdn-us.com/tos-alisg-v-2774/oEUXXAD6IGFEAGySf1KAI9AFnfvPruxf8v7mAf~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9584&t=4d5b0474&ps=933b5bde&shp=08d74b56&shcp=81f88b70&idc=useast5","https://sf16.tiktokcdn-us.com/obj/tos-alisg-ve-2774/oYA5PCB1k3HBwiZEldxBfOQtgIYXBzZM1izeio","60","https://www.tiktok.com/@szaglobal/video/7416982199880191275"
"7416547709265481002","SZA Ctrl Wallpaper 💚 (Capcut Template) #sza #edit #templatecapcut #capcut #rnb #CapCut ","1726799581","101","9","576","1024","https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/oYGMEI6Q2E32FLHIdkOeTYyuQeBfCjAWsNIbAH/?a=1988&bti=ODszNWYuMDE6&&bt=970&ft=4KJMyMzm8Zmo0xcK1a4jVozmdpWrKsd.&mime_type=video_mp4&rc=OTQ5ZTo5M2Q2ZzU1ZjY4OEBpamhycng5cmpndTMzZzczNEBeL2MzNGNjNTMxXjIzLS8zYSNzcmxmMmRrcWpgLS1kMS9zcw%3D%3D&expire=1779174159&l=202605170702303C97137912CA99A4CF60&ply_type=2&policy=2&signature=b5aca8cb84905c0a47210c265984f416&tk=tt_chain_token&btag=e000b0000","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/17f3974ccbdd43368910ebb0742b86c3_1726799583~tplv-tiktokx-origin.image?dr=9636&x-expires=1779174000&x-signature=jFhnkwDwFQxd6fts%2FE1IMLQQBxw%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","121200","8278","38","58","7306241055479989290","SZA Global","szaglobal","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/66cdd1e8e20ad93c6f063ce8dd2a40ba~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=9cb7430a&x-expires=1779174000&x-signature=hRK19ck6XsGqclWkT%2BZ5X2MvqUk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","Not Available","Not Available","7350280817689529134","SZA Broken Clocks Sped Up","SZA Global","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/66cdd1e8e20ad93c6f063ce8dd2a40ba~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=9cb7430a&x-expires=1779174000&x-signature=hRK19ck6XsGqclWkT%2BZ5X2MvqUk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","https://v19.tiktokcdn-us.com/990322b21aef0b3d31d4d6b50aa1452f/6a09bc71/video/tos/useast5/tos-useast5-v-27dcd7-tx/okpAAVXBoL9Bdm5kC25EX7fiKTBiBcizwIBMBl/?a=1233&bti=ODszNWYuMDE6&&bt=125&ft=GSDrKInz7ThPfY6GXq8Zmo&mime_type=audio_mpeg&rc=Ozw3ZmlkNWRkOTpmZjkzPEBpam1uOHM5cndxcjMzZzU8NEAvYTM1MDMuXjQxNjUzLmFfYSMtL3NnMmRzLy1gLS1kMS9zcw%3D%3D&vvpl=1&l=202605170702303C97137912CA99A4CF60&btag=e000f8000","11","https://www.tiktok.com/@szaglobal/video/7416547709265481002"
"7416207087501610286","SZA HATES the Internet 🤬😳 #sza #edit #rnb #sostour ","1726720281","101","21","576","1024","https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/oAA6EQuMEqEB4BSYwPUZoInEgur3qii2sgMsu/?a=1988&bti=ODszNWYuMDE6&&bt=1764&ft=4KJMyMzm8Zmo0xcK1a4jVozmdpWrKsd.&mime_type=video_mp4&rc=NDM3ZzRpOGUzNjkzZztlNUBpM2Y7NHA5cmR0dTMzZzczNEBhYTUxMi9hNi4xYTFhMjRiYSNkbDRrMmQ0ZWlgLS1kMS9zcw%3D%3D&expire=1779174171&l=202605170702303C97137912CA99A4CF60&ply_type=2&policy=2&signature=85a0004357d0d8c6f4e5ac0b34e2a25c&tk=tt_chain_token&btag=e000b0000","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/7c065b1c7b9246fd87a29620e3b13c12_1726720282~tplv-tiktokx-origin.image?dr=9636&x-expires=1779174000&x-signature=DG1ryebbmWl8sScXH9Jfe8ECkmI%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","115400","13400","36","376","7306241055479989290","SZA Global","szaglobal","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/66cdd1e8e20ad93c6f063ce8dd2a40ba~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=9cb7430a&x-expires=1779174000&x-signature=hRK19ck6XsGqclWkT%2BZ5X2MvqUk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","Not Available","Not Available","7175026307212789762","Ghost in the Machine","SZA","https://p16-common.tiktokcdn-us.com/tos-alisg-v-2774/oQEdmsAyJdpNqfVDA3DzVwAWoRAtBshAYEAdhJ~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9584&t=4d5b0474&ps=933b5bde&shp=08d74b56&shcp=81f88b70&idc=useast5","https://sf19.tiktokcdn-us.com/obj/tos-alisg-ve-2774/ooebp4PEQ4FRYeC0MdHgctarDerd2zXSJXE3Aw","60","https://www.tiktok.com/@szaglobal/video/7416207087501610286"
"7415833487896333610","These SZA Lyrics.. 🤩🥰 #sza #edit #rnb #sostour ","1726633294","101","17","576","1024","https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/oUiqVBgzdAiRBvMQi08SvIVApoqfEtlICJkwIB/?a=1988&bti=ODszNWYuMDE6&&bt=519&ft=4KJMyMzm8Zmo0xcK1a4jVozmdpWrKsd.&mime_type=video_mp4&rc=PGg7NGQ4aGU0MzY2ZGZpZkBpM2lveW45cjk4dTMzZzczNEAyNGM0MTAwXmMxYC4xLzM0YSNmMDExMmRjXmlgLS1kMS9zcw%3D%3D&expire=1779174167&l=202605170702303C97137912CA99A4CF60&ply_type=2&policy=2&signature=bec4a8b310a7bcd2975481df94f04f12&tk=tt_chain_token&btag=e000b0000","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/a511f4fc51fa42cd9d3f004cfdb337be_1726633295~tplv-tiktokx-origin.image?dr=9636&x-expires=1779174000&x-signature=Od%2FJXhoWF8fByomntmJciL9c1YE%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","63700","3690","22","89","7306241055479989290","SZA Global","szaglobal","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/66cdd1e8e20ad93c6f063ce8dd2a40ba~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=9cb7430a&x-expires=1779174000&x-signature=hRK19ck6XsGqclWkT%2BZ5X2MvqUk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","Not Available","Not Available","7381424751476149025","love galore.","𝔈𝔱𝔥𝔢𝔯𝔢𝔞𝔩🎶🎧","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/f29bad7e5e017a9bc11ebddbcc22e724~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=8763def9&x-expires=1779174000&x-signature=amna01i048rm051y3vBR%2BpafVOU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","https://v19.tiktokcdn-us.com/6426edf27b9ed36823402b0a98e59e0f/6a09bc83/video/tos/useast2a/tos-useast2a-v-2370-euttp/oEegs5QIE3DCcP6FBrBUDmLahAzDJUAAImWlf8/?a=1233&bti=ODszNWYuMDE6&&bt=125&ft=GSDrKInz7ThPfY6GXq8Zmo&mime_type=audio_mpeg&rc=M2xtdGo5cmc0czMzZjU8M0BpM2xtdGo5cmc0czMzZjU8M0BvcGdwMmRzYWxgLS1kMWNzYSNvcGdwMmRzYWxgLS1kMWNzcw%3D%3D&vvpl=1&l=202605170702303C97137912CA99A4CF60&btag=e00078000","29","https://www.tiktok.com/@szaglobal/video/7415833487896333610"
"7415775188450692395","SZA's BEST Genre? 🤔😍 #sza #edit #rnb #sostour ","1726619716","101","41","576","1024","https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c003-tx/ociR99EqwbHSoTB3BgfhixASQfIAGKN8Dh6mIE/?a=1988&bti=ODszNWYuMDE6&&bt=2090&ft=4KJMyMzm8Zmo0xcK1a4jVozmdpWrKsd.&mime_type=video_mp4&rc=ZjlnZ2loMzRnMzw4OWVmaEBpajNxbmo5cng0dTMzZzczNEAxNWFgLV9hNS8xYS4vXl9iYSNkYmtsMmRjc2lgLS1kMS9zcw%3D%3D&expire=1779174191&l=202605170702303C97137912CA99A4CF60&ply_type=2&policy=2&signature=079483790f9e9d44f2644bd3e03bf1fa&tk=tt_chain_token&btag=e00088000","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/91bf829e8cae4be9a0ced7638b2c7485_1726619718~tplv-tiktokx-origin.image?dr=9636&x-expires=1779174000&x-signature=mpCjoqncev13Q7mbnIq%2Fl%2Bqvzho%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","211900","30400","332","544","7306241055479989290","SZA Global","szaglobal","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/66cdd1e8e20ad93c6f063ce8dd2a40ba~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=9cb7430a&x-expires=1779174000&x-signature=hRK19ck6XsGqclWkT%2BZ5X2MvqUk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","Not Available","Not Available","7175026306134837249","Snooze","SZA","https://p16-common.tiktokcdn-us.com/tos-alisg-v-2774/oQEdmsAyJdpNqfVDA3DzVwAWoRAtBshAYEAdhJ~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9584&t=4d5b0474&ps=933b5bde&shp=08d74b56&shcp=81f88b70&idc=useast5","https://sf19.tiktokcdn-us.com/obj/tos-alisg-ve-2774/o0JxIoj7ZzBLOV1QgJfJAsyOnWuwBAIdMSNdph","60","https://www.tiktok.com/@szaglobal/video/7415775188450692395"
"7415048141440863530","This SZA 'Saturn' MASHUP... 🤯🤩 #sza #edit #rnb #sostour","1726450436","101","18","576","1024","https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c003-tx/oQohPAEs4SgdCEImP5FfDBgfYFVhqgQHRGDtEC/?a=1988&bti=ODszNWYuMDE6&&bt=1453&ft=4KJMyMzm8Zmo0xcK1a4jVozmdpWrKsd.&mime_type=video_mp4&rc=NTVoaTs5Zjo0Ojo2aDs6ZEBpM2Y3d3A5cjNydTMzZzczNEAwYDBeNGMwXjAxMzYyYDExYSM1MS1lMmRraWdgLS1kMS9zcw%3D%3D&expire=1779174168&l=202605170702303C97137912CA99A4CF60&ply_type=2&policy=2&signature=9c149542046e16590209de598612689a&tk=tt_chain_token&btag=e000b0000","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/ca3ef42ea49b437ea96081f269c46dbd_1726450438~tplv-tiktokx-origin.image?dr=9636&x-expires=1779174000&x-signature=PGejw5IRpLQVIG8ZLiYRDc8Hll4%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","123500","11300","70","417","7306241055479989290","SZA Global","szaglobal","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/66cdd1e8e20ad93c6f063ce8dd2a40ba~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=9cb7430a&x-expires=1779174000&x-signature=hRK19ck6XsGqclWkT%2BZ5X2MvqUk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","Not Available","Not Available","7415048127730043690","Saturn SZA","SZA Global","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/66cdd1e8e20ad93c6f063ce8dd2a40ba~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=9cb7430a&x-expires=1779174000&x-signature=hRK19ck6XsGqclWkT%2BZ5X2MvqUk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","https://v19.tiktokcdn-us.com/71ce4df6f3898bea80383360f935cb34/6a09bc78/video/tos/useast5/tos-useast5-v-27dcd7-tx/o0INnzzKbAegowEJ05MBTiiBLiBiocEkrv9Bwp/?a=1233&bti=ODszNWYuMDE6&&bt=125&ft=GSDrKInz7ThPfY6GXq8Zmo&mime_type=audio_mpeg&rc=ZThpNzVmNTM3OTlpaDo8ZUBpajs6bG45cjRydTMzZzU8NEAzMC4xMGBgX18xYGIuLTJfYSNyNGNpMmRramdgLS1kMS9zcw%3D%3D&vvpl=1&l=202605170702303C97137912CA99A4CF60&btag=e000f8000","18","https://www.tiktok.com/@szaglobal/video/7415048141440863530"
